bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Education","/explore/education","/projects/university-of-dope","2016-12-02T23:59:59-08:00","USD","1345","0.192142857143","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yencsbizcmqkmtlbttcd.jpg","false","false","null","2016-10-03T09:59:32-07:00","null","null","null","null","null","1902093","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","University of Dope is an exciting and thought provoking party game that celebrates Hip Hop culture.","[""other""]","University of Dope"
"null","Camera Gear","/explore/camera-gear","/projects/octoplus-professional-backup-transcode-solution--2","2021-05-05T23:59:59-07:00","HKD","30319","0.325304178022","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vb9dywgsg2x9hmwvr2ey.jpg","false","false","null","2021-04-05T00:00:00-07:00","null","null","null","null","null","2665808","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Eliminates the complicated backup and transcoding processes you’ve forced yourself to accept.","[""computers"",""professional"",""security"",""wireless""]","Octoplus: Professional Backup & Transcode Solution"
"null","Education","/explore/education","/projects/calm-and-relaxes","2015-07-31T23:59:59-07:00","USD","367","0.000367","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/chbrxyos3wih4sorj7nl.jpg","false","false","null","2015-06-01T06:35:17-07:00","null","null","null","null","null","1252034","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Stay calm","[""other""]","Calm and Relaxes"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/dronecoria-reforestation-tech-for-everyone","2020-04-18T23:59:59-07:00","EUR","15893","1.324416666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nmqrium7xe6hgw5bvg8z.jpg","false","false","null","2020-02-18T00:00:00-08:00","null","null","null","null","null","2579362","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Drones, seed machines and seed computers empowering everyone to plant more trees!","[""drones"",""social innovations"",""community"",""design"",""3d printers""]","Dronecoria: Reforestation Tech for Everyone"
"null","Environment","/explore/environment","/projects/developing-efficient-straw-panels-production","2015-12-02T23:59:59-08:00","EUR","2636","0.014644444444","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tihs5bhbdg0u1wpbq5js.jpg","false","false","null","2015-10-03T14:06:06-07:00","null","null","null","null","null","1452409","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Build with Straw Panels! 
Each donated € saves 2t of CO2. Help revolutionize the building industry!","[""other""]","Developing efficient straw panels production"
"null","Phones & Accessories","/explore/phones-accessories","/projects/ai-platform-with-human-like-intelligence","2019-03-25T23:59:59-07:00","USD","5","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y1u8jvy8ckh5ajqzv2ap.jpg","true","false","null","2019-01-24T00:00:00-08:00","null","null","null","null","concept","2460916","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","World's most advanced AI platform uses special algorithms to mirror your intelligence & work for you","[""smart phones"",""smart watches"",""3d"",""iphone"",""software""]","AI platform with human like intelligence"
"null","Education","/explore/education","/projects/click-here-to-support-summer-l-e-camp-2017--3","2017-07-23T23:59:59-07:00","USD","120","0.037890748342","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tpjdf6yhrbkd76gbwkwj.jpg","false","false","null","2017-05-24T08:40:24-07:00","null","null","null","null","null","2126826","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A free society through Entrepreneurship, Growth and Competitiveness; The Blockchain To The Rescue'","[""other""]","CLICK HERE to Support Summer L & E Camp 2017"
"null","Environment","/explore/environment","/projects/help-the-califonia-native-garden-foundation","2016-02-05T23:59:59-08:00","USD","730","0.048666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zo0meorarrivizrg1k0k.jpg","false","false","null","2015-12-07T15:19:00-08:00","null","null","null","null","null","1524080","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help the California Native Garden Foundation in its mission to educate and conserve.","[""social innovations"",""social innovations"",""social innovations""]","Help the Califonia Native Garden Foundation"
"null","Video Games","/explore/video-games","/projects/ninja-chronicle-3d-collect-a-thon-adventure-game","2015-04-03T23:59:59-07:00","USD","90","0.0012","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vcepmqqufqwhc6uelcqc.jpg","false","false","null","2015-02-02T12:43:06-08:00","null","null","null","null","null","893460","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Inspired by games like Banjo Kazooie/Jak & Daxter help make this game a reality and revive the genre","[""other""]","Ninja Chronicle: 3D Collect-a-thon Adventure game!"
"null","Tabletop Games","/explore/tabletop-games","/projects/the-royal-game-of-ur","2017-06-28T23:59:59-07:00","USD","298","0.596","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vbm1a6gp3uat4rfiwgny.jpg","false","false","null","2017-06-03T08:07:50-07:00","null","null","null","null","null","2134690","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Arguably the first ever boardgame dating back over 4,500 years this board game is still great today.","[""design""]","The Royal Game Of Ur "
"null","Productivity","/explore/productivity","/projects/gildshire-magazines","2016-07-07T23:59:59-07:00","USD","2785","0.032764705882","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hfikvdrz4f8fndew3b8d.jpg","false","false","null","2016-05-18T10:17:19-07:00","null","null","null","null","null","1719614","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Attractive Collection of 18 Magazines full of great content, bringing back tradition online!","[""magazines""]","Gildshire Magazines"
"null","Education","/explore/education","/projects/dalpark-private-school-sa-building-project","2015-04-20T23:59:59-07:00","USD","105","0.00105","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yljg6xpredbmyceohmf2.jpg","false","false","null","2015-02-19T06:05:41-08:00","null","null","null","null","null","1144037","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A small private school east of Johannesburg in South Africa. Building 10 classes and a hall.","[""other""]","Dalpark Private School SA - Building Project"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/las-rutas-bicioniricas-de-ngongoroko","2020-06-09T23:59:59-07:00","USD","765","0.17","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w6gc87l9vedkf22femmg.jpg","false","false","null","2020-05-10T00:00:00-07:00","null","null","null","null","null","2597925","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Amor pa'vos","[""adventure"",""bikes"",""female founders"",""books"",""women""]","Las Rutas Bicioníricas de Ngongorokó"
"null","Wellness","/explore/wellness","/projects/with-enthusiasm-virtual-coaching-to-light-up-life","2017-06-10T23:59:59-07:00","USD","8200","0.149090909091","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eki7trlouufrp08z9aqf.jpg","false","false","null","2017-05-11T19:52:26-07:00","null","null","null","null","null","2116776","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","With Enthusiasm ™ coaching: stop doubting yourself, start living your best life","[""other""]","With Enthusiasm: Virtual Coaching to Light Up Life"
"null","Health & Fitness","/explore/health-fitness","/projects/jenny-s-yoga-training-helping-victims-of-trauma","2016-11-06T23:59:59-08:00","USD","110","0.031428571429","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mgbhpqoji33qudo8w0ga.jpg","false","false","null","2016-09-07T14:56:16-07:00","null","null","null","null","null","1886865","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help change the lives of human trafficking victims and refugees through yoga.","[""yoga"",""social innovations""]","Jenny's Yoga Training - Helping Victims of Trauma"
"null","Local Businesses","/explore/local-businesses","/projects/e-i-models-model-agency-breaking-all-barriers","2015-02-26T23:59:59-08:00","USD","50","0.001","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x3brpvtmseefgrcwj64u.jpg","false","false","null","2015-01-27T01:42:07-08:00","null","null","null","null","null","1106062","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Building an agency of aspiring models of various sizes to break all barriers in the model industry","[""other""]","E.I Models: Model agency breaking all barriers"
"null","Home","/explore/home","/projects/kitchen-farms-iot-urban-farming","2021-05-04T23:59:59-07:00","CAD","1087","0.2174","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tcsv9fnxjshkkadgkyyg.jpg","false","false","null","2021-03-05T00:00:00-08:00","null","null","null","null","concept","2660039","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Using environment sensors and AI to optimize plant growth.","[""garden"",""iot"",""smart home"",""kitchen"",""food""]","Kitchen Farms - IoT Urban Farming"
"null","Video Games","/explore/video-games","/projects/recrelux","2015-04-30T23:59:59-07:00","USD","605","0.000242","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zekdu1mzczvj5dquxb63.jpg","false","false","null","2015-03-21T15:21:36-07:00","null","null","null","null","null","1189776","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","World´s gorgeous arcade cabinet, for playing every MAME game with style at home.","[""other""]","Recrelux"
"null","Education","/explore/education","/projects/wilderness-survival-and-nature-connection-training","2015-04-30T23:59:59-07:00","USD","380","0.0095","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ejcbhtnfbyypvrsnk0cv.jpg","false","false","null","2015-03-01T17:43:35-08:00","null","null","null","null","null","1159918","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","You've got the gear.
You've got the plan.
Do you have the skills?","[""other""]","Wilderness Survival and Nature Connection Training"
"null","Transportation","/explore/transportation","/projects/wuji-the-world-s-first-eco-friendly-ride-share","2017-11-02T23:59:59-07:00","USD","138","0.00184","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/czgbf7lw0k1on43h8pua.jpg","false","false","null","2017-09-18T06:11:21-07:00","null","null","null","null","null","2197419","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Wuji is an impact-driven ride-share service benefitting people and the planet with every ride!","[""social innovations"",""social innovations""]","Wuji: The World's First Eco-Friendly Ride Share"
"null","Comics","/explore/comics","/projects/scarafaggi-il-primo-libro-di-herschel-svarion","2015-11-15T23:59:59-08:00","EUR","473","0.315333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yel0wyfbbgrdda4epjfe.jpg","false","false","null","2015-10-13T04:05:58-07:00","null","null","null","null","null","1429542","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Partecipa al finanziamento del primo libro di vignette di Herschel & Svarion. Uscirà entro Natale.","[""other""]","Scarafaggi - Il primo libro di Herschel & Svarion"
"null","Audio","/explore/audio","/projects/zuperdac-s-zuper-charge-your-music","2018-02-26T23:59:59-08:00","USD","62710","5.6274","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/l8cpwd1nqoeehvwtttdy.jpg","false","false","null","2018-01-22T21:45:57-08:00","null","null","null","null","null","2302624","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A True Portable HiFi DAC For Music Lovers. Smaller, Better and Just Sounds Good.","[""other""]","ZuperDAC-S, Zuper Charge Your Music"
"null","Productivity","/explore/productivity","/projects/vigen-ai-powered-dynamic-advert-generation","2019-11-26T23:59:59-08:00","GBP","200","0.04","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lqg9cp6ha5zwzgcsubef.jpg","false","false","null","2019-10-27T00:00:00-07:00","null","null","null","null","null","2555195","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Dynamically embed text, audio or images within videos to generate unlimited variations of one video.","[""apps"",""design"",""websites"",""software"",""first-time founders""]","Vigen: AI Powered Dynamic Advert Generation"
"null","Audio","/explore/audio","/projects/na--125","2016-03-01T23:59:59-08:00","USD","650","0.13","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sqebxf4wu4syvjuy3wye.jpg","false","false","null","2016-01-01T15:34:34-08:00","null","null","null","null","null","1587405","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","N/A","[""3d""]","NA"
"null","Phones & Accessories","/explore/phones-accessories","/projects/toolo-blue-mountains-tool-library","2016-07-23T23:59:59-07:00","AUD","1225","0.06125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oentunseqzpyaicyojc6.jpg","false","false","null","2016-05-24T04:10:56-07:00","null","null","null","null","null","1599487","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We're opening a tool library which is like a book library, and we need your support!","[""social innovations""]","Toolo - Blue Mountains Tool Library"
"null","Audio","/explore/audio","/projects/jackson-turn-yesterday-s-audio-into-wireless","2017-11-23T23:59:59-08:00","USD","615","0.03075","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/erj6j7xefm6mabixprdo.jpg","false","false","null","2017-10-24T05:41:16-07:00","null","null","null","null","null","2053310","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Convert wired headphones, car audios and even TVs to wireless Bluetooth compatible.","[""bluetooth"",""headphones"",""wireless""]","Jackson: Turn yesterday's audio into wireless"
